2.999889	-0.002373
2.999881	-0.002034
2.99987	-0.000409
2.999856	0.003218
2.999829	0.009209
2.999788	0.017588
2.99972	0.028094
2.999623	0.04039
2.999488	0.054121
2.999312	0.06898
2.99909	0.08475
2.998816	0.101258
2.99849	0.118365
2.998108	0.135954
2.997666	0.153931
2.997164	0.172219
2.996599	0.190753
2.995969	0.209478
2.995274	0.228345
2.994513	0.247306
2.993683	0.266331
2.992786	0.285388
2.99182	0.304446
2.990786	0.323484
2.989683	0.342494
2.988511	0.361463
2.987269	0.380385
2.985957	0.399258
2.984576	0.418078
2.983124	0.436844
2.9816	0.455557
2.980004	0.474219
2.978336	0.492839
2.976593	0.511416
2.974774	0.529955
2.972877	0.548459
2.970902	0.566932
2.968845	0.585378
2.966704	0.603801
2.964478	0.622202
2.962161	0.640582
2.959752	0.658945
2.957247	0.677293
2.954641	0.695626
2.95193	0.713943
2.94911	0.732248
2.946175	0.75054
2.943122	0.768822
2.939943	0.787091
2.936636	0.805347
2.933194	0.82359
2.929614	0.841819
2.925891	0.860032
2.922022	0.87823
2.918	0.89641
2.913821	0.914571
2.909481	0.932712
2.904976	0.950831
2.9003	0.968927
2.895449	0.986998
2.89042	1.005043
2.885208	1.02306
2.87981	1.041044
2.874223	1.058997
2.868444	1.076914
2.862471	1.094794
2.856302	1.112634
2.849936	1.130432
2.843372	1.148185
2.836609	1.16589
2.829648	1.183547
2.822489	1.201151
2.815134	1.218701
2.807582	1.236193
2.799837	1.253626
2.791901	1.270998
2.783775	1.288305
2.775462	1.305548
2.766965	1.322721
2.758289	1.339826
2.749436	1.356858
2.740409	1.373818
2.731214	1.390704
2.721855	1.407514
2.712333	1.424249
2.702657	1.440905
2.692829	1.457483
2.682853	1.473981
2.672734	1.490402
2.662479	1.506741
2.652089	1.523002
2.641571	1.539183
2.630928	1.555285
2.620164	1.571306
2.609284	1.58725
2.598292	1.603116
2.587191	1.618906
2.575984	1.634619
2.564676	1.650258
2.553267	1.665823
2.541763	1.681316
2.530164	1.696736
2.518473	1.712087
2.506693	1.727368
2.494822	1.742583
2.482865	1.757729
2.470822	1.772811
2.458692	1.787828
2.446478	1.802782
2.434178	1.817672
2.421793	1.832502
2.409324	1.847268
2.396768	1.861976
2.384127	1.876622
2.371397	1.891208
2.358581	1.905734
2.345676	1.920199
2.332681	1.934604
2.319596	1.948947
2.306418	1.96323
2.293148	1.97745
2.279783	1.991608
2.266323	2.005701
2.252766	2.019731
2.239111	2.033693
2.225358	2.047589
2.211503	2.061417
2.197549	2.075173
2.183493	2.088859
2.169335	2.10247
2.155073	2.116008
2.140709	2.129467
2.12624	2.142849
2.111667	2.156151
2.096991	2.16937
2.082209	2.182506
2.067325	2.195556
2.052335	2.20852
2.037244	2.221393
2.022047	2.234176
2.006749	2.246866
1.991347	2.259461
1.975846	2.271962
1.960242	2.284364
1.944541	2.296668
1.928739	2.308871
1.912841	2.320972
1.896846	2.332972
1.880756	2.344866
1.864571	2.356655
1.848295	2.368338
1.831926	2.379912
1.815468	2.391379
1.798921	2.402736
1.782288	2.413982
1.765568	2.425119
1.748764	2.436143
1.731877	2.447054
1.714909	2.457853
1.697861	2.468538
1.680734	2.479108
1.66353	2.489566
1.646249	2.499907
1.628895	2.510133
1.611466	2.520244
1.593966	2.530237
1.576393	2.540114
1.558751	2.549876
1.54104	2.559519
1.52326	2.569044
1.505415	2.578453
1.487502	2.587744
1.469525	2.596916
1.451483	2.60597
1.433377	2.614906
1.415209	2.623722
1.396979	2.632418
1.378688	2.640995
1.360336	2.649452
1.341925	2.657787
1.323455	2.666002
1.304925	2.674096
1.286339	2.682068
1.267694	2.689917
1.248992	2.697643
1.230235	2.705247
1.211421	2.712727
1.192553	2.720081
1.17363	2.72731
1.154653	2.734415
1.135623	2.741393
1.116539	2.748244
1.097404	2.754966
1.078217	2.761561
1.058979	2.768028
1.039691	2.774364
1.020352	2.780569
1.000965	2.786643
0.98153	2.792585
0.962047	2.798396
0.942518	2.804073
0.922942	2.809615
0.903322	2.815022
0.883657	2.820295
0.863949	2.825431
0.844198	2.830432
0.824406	2.835295
0.804572	2.840019
0.784699	2.844605
0.764786	2.849053
0.744837	2.853361
0.724851	2.857529
0.704828	2.861558
0.684772	2.865445
0.664682	2.86919
0.644559	2.872794
0.624406	2.876256
0.604222	2.879575
0.584009	2.882752
0.563768	2.885786
0.5435	2.888677
0.523206	2.891424
0.502889	2.894028
0.482547	2.896487
0.462183	2.898802
0.441798	2.900973
0.421392	2.902999
0.400968	2.90488
0.380527	2.906616
0.360068	2.908207
0.339594	2.909654
0.319106	2.910956
0.298604	2.912112
0.278091	2.913124
0.257567	2.91399
0.237032	2.914711
0.216489	2.915288
0.195938	2.915719
0.175381	2.916004
0.154818	2.916144
0.134251	2.916138
0.113679	2.915986
0.093107	2.915687
0.072532	2.915242
0.051956	2.91465
0.031382	2.913912
0.010809	2.913026
-0.009763	2.911993
-0.030329	2.910813
-0.050891	2.909486
-0.071448	2.908011
-0.091997	2.90639
-0.112538	2.904621
-0.133071	2.902705
-0.153593	2.900641
-0.174106	2.898429
-0.194606	2.89607
-0.215092	2.893564
-0.235566	2.890909
-0.256024	2.888106
-0.276465	2.885156
-0.29689	2.882057
-0.317295	2.878811
-0.337681	2.875416
-0.358047	2.871872
-0.378391	2.86818
-0.398712	2.864338
-0.41901	2.860348
-0.439282	2.85621
-0.459528	2.851923
-0.479747	2.847488
-0.499937	2.842905
-0.520098	2.838173
-0.54023	2.833293
-0.560328	2.828265
-0.580395	2.823088
-0.600428	2.817763
-0.620426	2.81229
-0.640389	2.806669
-0.660314	2.8009
-0.680201	2.794982
-0.700051	2.788916
-0.719858	2.782702
-0.739624	2.776341
-0.759348	2.769832
-0.779027	2.763177
-0.798661	2.756374
-0.818248	2.749425
-0.837786	2.74233
-0.857276	2.735089
-0.876714	2.727703
-0.896101	2.720172
-0.915436	2.712495
-0.934717	2.704674
-0.953944	2.696708
-0.973116	2.688597
-0.992231	2.680343
-1.011289	2.671944
-1.030287	2.663402
-1.049227	2.654717
-1.068106	2.645889
-1.086922	2.636919
-1.105676	2.627806
-1.124365	2.618552
-1.142989	2.609156
-1.161546	2.59962
-1.180035	2.589942
-1.198456	2.580124
-1.216807	2.570166
-1.235088	2.560068
-1.253296	2.549831
-1.271431	2.539456
