0.0 4.999956 -0.001782 0.0 -4.999956 0.001782
0.125 4.999952 -0.001516 0.125 -4.999952 0.001516
0.25 4.999949 -0.000365 0.25 -4.999949 0.000365
0.375 4.999942 0.002236 0.375 -4.999942 -0.002236
0.5 4.999932 0.006518 0.5 -4.999932 -0.006518
0.625 4.999915 0.012525 0.625 -4.999915 -0.012525
0.75 4.999889 0.0201 0.75 -4.999889 -0.0201
0.875 4.999851 0.029011 0.875 -4.999851 -0.029011
1.0 4.9998 0.039013 1.0 -4.9998 -0.039013
1.125 4.999732 0.049883 1.125 -4.999732 -0.049883
1.25 4.999647 0.061448 1.25 -4.999647 -0.061448
1.375 4.999543 0.073573 1.375 -4.999543 -0.073573
1.5 4.999419 0.086165 1.5 -4.999419 -0.086165
1.625 4.999275 0.099131 1.625 -4.999275 -0.099131
1.75 4.999109 0.112399 1.75 -4.999109 -0.112399
1.875 4.998922 0.125913 1.875 -4.998922 -0.125913
2.0 4.998712 0.139625 2.0 -4.998712 -0.139625
2.125 4.998479 0.153492 2.125 -4.998479 -0.153492
2.25 4.998223 0.167475 2.25 -4.998223 -0.167475
2.375 4.997944 0.181544 2.375 -4.997944 -0.181544
2.5 4.997642 0.195673 2.5 -4.997642 -0.195673
2.625 4.997316 0.209834 2.625 -4.997316 -0.209834
2.75 4.996967 0.224003 2.75 -4.996967 -0.224003
2.875 4.996595 0.238171 2.875 -4.996595 -0.238171
3.0 4.996199 0.252328 3.0 -4.996199 -0.252328
3.125 4.995781 0.266464 3.125 -4.995781 -0.266464
3.25 4.995341 0.28057 3.25 -4.995341 -0.28057
3.375 4.994878 0.294645 3.375 -4.994878 -0.294645
3.5 4.994393 0.308688 3.5 -4.994393 -0.308688
3.625 4.993885 0.322701 3.625 -4.993885 -0.322701
3.75 4.993356 0.336686 3.75 -4.993356 -0.336686
3.875 4.992804 0.350644 3.875 -4.992804 -0.350644
4.0 4.992231 0.364579 4.0 -4.992231 -0.364579
4.125 4.991635 0.378492 4.125 -4.991635 -0.378492
4.25 4.991017 0.392387 4.25 -4.991017 -0.392387
4.375 4.990377 0.406267 4.375 -4.990377 -0.406267
4.5 4.989714 0.420136 4.5 -4.989714 -0.420136
4.625 4.989029 0.433994 4.625 -4.989029 -0.433994
4.75 4.988322 0.447848 4.75 -4.988322 -0.447848
4.875 4.987592 0.461697 4.875 -4.987592 -0.461697
5.0 4.986839 0.475546 5.0 -4.986839 -0.475546
5.125 4.986063 0.489394 5.125 -4.986063 -0.489394
5.25 4.985264 0.503245 5.25 -4.985264 -0.503245
5.375 4.984442 0.517099 5.375 -4.984442 -0.517099
5.5 4.983596 0.530958 5.5 -4.983596 -0.530958
5.625 4.982725 0.544825 5.625 -4.982725 -0.544825
5.75 4.981831 0.558701 5.75 -4.981831 -0.558701
5.875 4.980912 0.57259 5.875 -4.980912 -0.57259
6.0 4.979968 0.586492 6.0 -4.979968 -0.586492
6.125 4.978999 0.600406 6.125 -4.978999 -0.600406
6.25 4.978004 0.614337 6.25 -4.978004 -0.614337
6.375 4.976984 0.628284 6.375 -4.976984 -0.628284
6.5 4.975937 0.642251 6.5 -4.975937 -0.642251
6.625 4.974863 0.656238 6.625 -4.974863 -0.656238
6.75 4.973762 0.670248 6.75 -4.973762 -0.670248
6.875 4.972634 0.684281 6.875 -4.972634 -0.684281
7.0 4.971478 0.698338 7.0 -4.971478 -0.698338
7.125 4.970292 0.712422 7.125 -4.970292 -0.712422
7.25 4.969078 0.726532 7.25 -4.969078 -0.726532
7.375 4.967834 0.740672 7.375 -4.967834 -0.740672
7.5 4.96656 0.754842 7.5 -4.96656 -0.754842
7.625 4.965255 0.769044 7.625 -4.965255 -0.769044
7.75 4.963918 0.78328 7.75 -4.963918 -0.78328
7.875 4.962549 0.797549 7.875 -4.962549 -0.797549
8.0 4.961148 0.811855 8.0 -4.961148 -0.811855
8.125 4.959712 0.826197 8.125 -4.959712 -0.826197
8.25 4.958243 0.840575 8.25 -4.958243 -0.840575
8.375 4.956738 0.854992 8.375 -4.956738 -0.854992
8.5 4.955196 0.869447 8.5 -4.955196 -0.869447
8.625 4.953618 0.883943 8.625 -4.953618 -0.883943
8.75 4.952001 0.898479 8.75 -4.952001 -0.898479
8.875 4.950344 0.913056 8.875 -4.950344 -0.913056
9.0 4.948646 0.927674 9.0 -4.948646 -0.927674
9.125 4.946905 0.942332 9.125 -4.946905 -0.942332
9.25 4.94512 0.957032 9.25 -4.94512 -0.957032
9.375 4.943289 0.971773 9.375 -4.943289 -0.971773
9.5 4.941409 0.986554 9.5 -4.941409 -0.986554
9.625 4.939477 1.001375 9.625 -4.939477 -1.001375
9.75 4.937492 1.016235 9.75 -4.937492 -1.016235
9.875 4.93545 1.031133 9.875 -4.93545 -1.031133
10.0 4.933348 1.046067 10.0 -4.933348 -1.046067
10.125 4.931183 1.061036 10.125 -4.931183 -1.061036
10.25 4.92895 1.076038 10.25 -4.92895 -1.076038
10.375 4.926647 1.09107 10.375 -4.926647 -1.09107
10.5 4.924269 1.106132 10.5 -4.924269 -1.106132
10.625 4.921811 1.121222 10.625 -4.921811 -1.121222
10.75 4.919271 1.136336 10.75 -4.919271 -1.136336
10.875 4.916644 1.151472 10.875 -4.916644 -1.151472
11.0 4.913926 1.166625 11.0 -4.913926 -1.166625
11.125 4.911113 1.181796 11.125 -4.911113 -1.181796
11.25 4.908203 1.196977 11.25 -4.908203 -1.196977
11.375 4.905191 1.212169 11.375 -4.905191 -1.212169
11.5 4.902075 1.227366 11.5 -4.902075 -1.227366
11.625 4.898854 1.242567 11.625 -4.898854 -1.242567
11.75 4.895524 1.257767 11.75 -4.895524 -1.257767
11.875 4.892085 1.272966 11.875 -4.892085 -1.272966
12.0 4.888535 1.288159 12.0 -4.888535 -1.288159
12.125 4.884873 1.303343 12.125 -4.884873 -1.303343
12.25 4.881099 1.318516 12.25 -4.881099 -1.318516
12.375 4.877214 1.333676 12.375 -4.877214 -1.333676
12.5 4.873218 1.348818 12.5 -4.873218 -1.348818
12.625 4.869112 1.363944 12.625 -4.869112 -1.363944
12.75 4.864897 1.379048 12.75 -4.864897 -1.379048
12.875 4.860575 1.394132 12.875 -4.860575 -1.394132
13.0 4.856147 1.409191 13.0 -4.856147 -1.409191
13.125 4.851617 1.424227 13.125 -4.851617 -1.424227
13.25 4.846987 1.439237 13.25 -4.846987 -1.439237
13.375 4.842259 1.454221 13.375 -4.842259 -1.454221
13.5 4.837437 1.469178 13.5 -4.837437 -1.469178
13.625 4.832523 1.484107 13.625 -4.832523 -1.484107
13.75 4.827521 1.499009 13.75 -4.827521 -1.499009
13.875 4.822434 1.513883 13.875 -4.822434 -1.513883
14.0 4.817266 1.528729 14.0 -4.817266 -1.528729
14.125 4.812021 1.543546 14.125 -4.812021 -1.543546
14.25 4.806701 1.558338 14.25 -4.806701 -1.558338
14.375 4.80131 1.573102 14.375 -4.80131 -1.573102
14.5 4.795851 1.587842 14.5 -4.795851 -1.587842
14.625 4.790328 1.602555 14.625 -4.790328 -1.602555
14.75 4.784745 1.617246 14.75 -4.784745 -1.617246
14.875 4.779104 1.631912 14.875 -4.779104 -1.631912
15.0 4.773408 1.646557 15.0 -4.773408 -1.646557
15.125 4.767661 1.661178 15.125 -4.767661 -1.661178
15.25 4.761864 1.675781 15.25 -4.761864 -1.675781
15.375 4.756021 1.690362 15.375 -4.756021 -1.690362
15.5 4.750134 1.704926 15.5 -4.750134 -1.704926
15.625 4.744205 1.719472 15.625 -4.744205 -1.719472
15.75 4.738235 1.734002 15.75 -4.738235 -1.734002
15.875 4.732226 1.748518 15.875 -4.732226 -1.748518
16.0 4.72618 1.76302 16.0 -4.72618 -1.76302
16.125 4.720098 1.777509 16.125 -4.720098 -1.777509
16.25 4.713981 1.791986 16.25 -4.713981 -1.791986
16.375 4.70783 1.806454 16.375 -4.70783 -1.806454
16.5 4.701644 1.82091 16.5 -4.701644 -1.82091
16.625 4.695426 1.835357 16.625 -4.695426 -1.835357
16.75 4.689174 1.849795 16.75 -4.689174 -1.849795
16.875 4.682889 1.864225 16.875 -4.682889 -1.864225
17.0 4.676571 1.878648 17.0 -4.676571 -1.878648
17.125 4.670219 1.893064 17.125 -4.670219 -1.893064
17.25 4.663833 1.907475 17.25 -4.663833 -1.907475
17.375 4.657412 1.921879 17.375 -4.657412 -1.921879
17.5 4.650956 1.936279 17.5 -4.650956 -1.936279
17.625 4.644464 1.950675 17.625 -4.644464 -1.950675
17.75 4.637934 1.965066 17.75 -4.637934 -1.965066
17.875 4.631367 1.979452 17.875 -4.631367 -1.979452
18.0 4.624761 1.993834 18.0 -4.624761 -1.993834
18.125 4.618115 2.008211 18.125 -4.618115 -2.008211
18.25 4.611427 2.022584 18.25 -4.611427 -2.022584
18.375 4.604697 2.036951 18.375 -4.604697 -2.036951
18.5 4.597925 2.051314 18.5 -4.597925 -2.051314
18.625 4.591108 2.065671 18.625 -4.591108 -2.065671
18.75 4.584246 2.080023 18.75 -4.584246 -2.080023
18.875 4.577337 2.09437 18.875 -4.577337 -2.09437
19.0 4.570381 2.108711 19.0 -4.570381 -2.108711
19.125 4.563376 2.123045 19.125 -4.563376 -2.123045
19.25 4.556323 2.137372 19.25 -4.556323 -2.137372
19.375 4.549219 2.151692 19.375 -4.549219 -2.151692
19.5 4.542063 2.166003 19.5 -4.542063 -2.166003
19.625 4.534857 2.180305 19.625 -4.534857 -2.180305
19.75 4.527598 2.194598 19.75 -4.527598 -2.194598
19.875 4.520286 2.208881 19.875 -4.520286 -2.208881
20.0 4.512921 2.223154 20.0 -4.512921 -2.223154
20.125 4.505502 2.237416 20.125 -4.505502 -2.237416
20.25 4.498029 2.251666 20.25 -4.498029 -2.251666
20.375 4.490501 2.265904 20.375 -4.490501 -2.265904
20.5 4.482918 2.280129 20.5 -4.482918 -2.280129
20.625 4.47528 2.294341 20.625 -4.47528 -2.294341
20.75 4.467588 2.308539 20.75 -4.467588 -2.308539
20.875 4.45984 2.322721 20.875 -4.45984 -2.322721
21.0 4.452036 2.336888 21.0 -4.452036 -2.336888
21.125 4.444177 2.351039 21.125 -4.444177 -2.351039
21.25 4.436264 2.365173 21.25 -4.436264 -2.365173
21.375 4.428295 2.37929 21.375 -4.428295 -2.37929
21.5 4.420271 2.39339 21.5 -4.420271 -2.39339
21.625 4.412192 2.40747 21.625 -4.412192 -2.40747
21.75 4.404059 2.421533 21.75 -4.404059 -2.421533
21.875 4.395871 2.435576 21.875 -4.395871 -2.435576
22.0 4.387628 2.449598 22.0 -4.387628 -2.449598
22.125 4.379331 2.463601 22.125 -4.379331 -2.463601
22.25 4.37098 2.477581 22.25 -4.37098 -2.477581
22.375 4.362576 2.491541 22.375 -4.362576 -2.491541
22.5 4.354117 2.505478 22.5 -4.354117 -2.505478
22.625 4.345606 2.519394 22.625 -4.345606 -2.519394
22.75 4.337042 2.533285 22.75 -4.337042 -2.533285
22.875 4.328425 2.547154 22.875 -4.328425 -2.547154
23.0 4.319755 2.561 23.0 -4.319755 -2.561
23.125 4.311033 2.574821 23.125 -4.311033 -2.574821
23.25 4.30226 2.588618 23.25 -4.30226 -2.588618
23.375 4.293434 2.60239 23.375 -4.293434 -2.60239
23.5 4.284556 2.616138 23.5 -4.284556 -2.616138
23.625 4.275628 2.629859 23.625 -4.275628 -2.629859
23.75 4.266648 2.643554 23.75 -4.266648 -2.643554
23.875 4.257617 2.657224 23.875 -4.257617 -2.657224
24.0 4.248535 2.670866 24.0 -4.248535 -2.670866
24.125 4.239403 2.684483 24.125 -4.239403 -2.684483
24.25 4.23022 2.698072 24.25 -4.23022 -2.698072
24.375 4.220987 2.711635 24.375 -4.220987 -2.711635
24.5 4.211705 2.725169 24.5 -4.211705 -2.725169
24.625 4.202371 2.738676 24.625 -4.202371 -2.738676
24.75 4.192988 2.752155 24.75 -4.192988 -2.752155
24.875 4.183557 2.765605 24.875 -4.183557 -2.765605
25.0 4.174075 2.779027 25.0 -4.174075 -2.779027
25.125 4.164544 2.79242 25.125 -4.164544 -2.79242
25.25 4.154964 2.805784 25.25 -4.154964 -2.805784
25.375 4.145337 2.81912 25.375 -4.145337 -2.81912
25.5 4.135659 2.832427 25.5 -4.135659 -2.832427
25.625 4.125935 2.845705 25.625 -4.125935 -2.845705
25.75 4.116162 2.858953 25.75 -4.116162 -2.858953
25.875 4.106341 2.872172 25.875 -4.106341 -2.872172
26.0 4.096474 2.885361 26.0 -4.096474 -2.885361
26.125 4.086559 2.898521 26.125 -4.086559 -2.898521
26.25 4.076598 2.911651 26.25 -4.076598 -2.911651
26.375 4.06659 2.924752 26.375 -4.06659 -2.924752
26.5 4.056537 2.937823 26.5 -4.056537 -2.937823
26.625 4.046438 2.950864 26.625 -4.046438 -2.950864
26.75 4.036293 2.963877 26.75 -4.036293 -2.963877
26.875 4.026105 2.976859 26.875 -4.026105 -2.976859
27.0 4.01587 2.989813 27.0 -4.01587 -2.989813
27.125 4.005591 3.002737 27.125 -4.005591 -3.002737
27.25 3.995268 3.015631 27.25 -3.995268 -3.015631
27.375 3.984901 3.028497 27.375 -3.984901 -3.028497
27.5 3.974489 3.041333 27.5 -3.974489 -3.041333
27.625 3.964035 3.05414 27.625 -3.964035 -3.05414
27.75 3.953537 3.066917 27.75 -3.953537 -3.066917
27.875 3.942995 3.079665 27.875 -3.942995 -3.079665
28.0 3.932411 3.092383 28.0 -3.932411 -3.092383
28.125 3.921783 3.105072 28.125 -3.921783 -3.105072
28.25 3.911113 3.117731 28.25 -3.911113 -3.117731
28.375 3.9004 3.13036 28.375 -3.9004 -3.13036
28.5 3.889644 3.142959 28.5 -3.889644 -3.142959
28.625 3.878845 3.155527 28.625 -3.878845 -3.155527
28.75 3.868004 3.168064 28.75 -3.868004 -3.168064
28.875 3.85712 3.180572 28.875 -3.85712 -3.180572
29.0 3.846193 3.193047 29.0 -3.846193 -3.193047
29.125 3.835224 3.205492 29.125 -3.835224 -3.205492
29.25 3.824211 3.217907 29.25 -3.824211 -3.217907
29.375 3.813156 3.230289 29.375 -3.813156 -3.230289
29.5 3.802058 3.242641 29.5 -3.802058 -3.242641
29.625 3.790917 3.254961 29.625 -3.790917 -3.254961
29.75 3.779733 3.26725 29.75 -3.779733 -3.26725
29.875 3.768506 3.279506 29.875 -3.768506 -3.279506
30.0 3.757236 3.291729 30.0 -3.757236 -3.291729
30.125 3.745924 3.303921 30.125 -3.745924 -3.303921
30.25 3.734568 3.316078 30.25 -3.734568 -3.316078
30.375 3.723168 3.328203 30.375 -3.723168 -3.328203
30.5 3.711726 3.340294 30.5 -3.711726 -3.340294
30.625 3.700239 3.352352 30.625 -3.700239 -3.352352
30.75 3.688709 3.364375 30.75 -3.688709 -3.364375
30.875 3.677136 3.376364 30.875 -3.677136 -3.376364
31.0 3.665518 3.388319 31.0 -3.665518 -3.388319
31.125 3.653858 3.400239 31.125 -3.653858 -3.400239
31.25 3.642155 3.412123 31.25 -3.642155 -3.412123
31.375 3.630407 3.423972 31.375 -3.630407 -3.423972
